CreditSum;age;OrgStanding_N;kolichestvo_detej_mladshe_18;ConfirmedMonthlyIncome (Target)
122603.00;31;13.17;2;31886.82
102708.00;46;0.67;0;22411.05
1071000.00;33;10.00;0;38601.39
100000.00;33;6.00;3;48812.38
450000.00;32;3.00;0;47956.00
324100.00;46;24.00;1;36855.73
493500.00;36;10.83;1;48107.45
100000.00;21;2.50;0;25759.04
606700.00;32;9.00;2;45105.93
754543.64;25;4.00;0;33198.11
570000.00;35;1.50;0;40889.17
900000.00;30;8.33;0;32143.24
500000.00;31;5.00;2;51142.52
50000.00;26;2.25;0;33533.73
50000.00;35;4.50;2;11672.04
356613.00;35;10.00;0;32353.18
120399.00;55;34.00;0;30978.81
528750.00;47;9.00;0;21863.43
750000.00;47;10.00;1;153892.98
500000.00;28;1.58;2;43062.50
1077769.06;46;8.58;0;70035.00
646200.00;32;5.00;2;38807.97
361230.69;59;18.00;0;10750.61
675000.00;28;1.33;0;65780.40
50000.00;33;11.00;1;20794.55
562500.00;54;0.25;0;39098.71
600000.00;34;7.08;1;43277.78
184475.00;38;2.17;1;43425.23
31000.00;50;27.00;0;31489.43
1824000.00;34;15.00;0;92840.00
675000.00;55;11.00;0;16543.45
31000.00;40;21.00;1;38649.29
949982.21;49;30.00;1;31293.38
500000.00;50;32.00;0;31571.01
500000.00;38;11.08;1;47580.54
562500.00;44;4.50;1;35560.57
878000.00;43;5.00;1;46027.00
1478367.87;48;29.00;1;58129.67
701000.00;59;1.42;0;25822.39
120000.00;30;0.58;0;60000.00
50000.00;23;0.58;0;37813.50
200000.00;46;3.75;0;15971.48
436135.88;42;11.00;0;17220.65
705800.00;42;2.50;0;30545.00
450000.00;32;0.50;2;48178.80
458000.00;46;24.00;1;17527.19
697500.00;26;3.58;0;57435.18
50000.00;26;3.42;0;32075.93
199632.00;24;0.50;0;37100.41
678353.00;26;0.25;1;46104.91
100000.00;34;9.00;2;22050.46
600000.00;29;1.42;1;73370.88
110725.00;46;3.00;0;19945.23
600000.00;25;1.25;1;65441.67
80000.00;23;0.75;0;20114.78
486975.00;49;30.00;1;28729.13
50000.00;24;0.25;0;7283.66
600000.00;50;3.00;0;35487.46
106344.00;38;11.00;0;21205.89
957275.76;48;4.00;0;26540.73
35000.00;32;4.00;0;27658.73
84000.00;24;1.08;0;31400.96
100000.00;48;2.33;0;56000.00
200000.00;24;2.00;0;13000.00
31000.00;33;5.00;0;63018.64
300000.00;30;2.33;0;105458.79
190000.00;27;0.67;1;72473.20
31000.00;44;2.67;1;38000.00
712000.00;31;2.00;1;52042.89
100000.00;40;2.00;0;22796.46
160000.00;44;0.50;0;80000.00
795474.45;52;2.00;1;24177.87
500000.00;48;10.50;0;24345.02
284770.04;22;3.17;0;18818.77
150000.00;40;1.00;2;71660.00
558000.00;31;3.58;0;53946.00
43700.00;48;18.00;1;22600.62
408375.00;33;0.67;2;53595.74
956041.79;30;7.33;1;69674.94
136454.19;34;6.00;3;29419.11
173250.00;31;1.00;2;46028.81
66150.00;40;20.00;0;29398.05
150000.00;60;4.00;0;45000.00
51354.00;45;0.58;1;37680.64
800000.00;44;25.00;1;31168.30
562500.00;47;1.92;1;79898.38
1140535.34;58;13.67;0;21051.16
659450.00;23;0.33;0;38043.66
250000.00;45;2.00;2;23402.09
709450.00;35;15.00;1;76087.99
600000.00;58;30.00;0;30361.51
62652.00;59;0.92;0;22772.54
500000.00;32;7.75;1;50441.02
253813.82;22;2.83;0;40291.08
587500.00;24;0.75;0;23536.25
500000.00;39;11.00;1;51755.03
800000.00;53;30.00;0;57382.36
550000.00;35;8.00;1;24331.96
537500.00;40;11.08;2;37188.10
139750.00;44;11.00;2;33545.38
193500.00;41;1.50;1;79903.00
587500.00;52;26.83;0;33826.72
486954.00;54;18.00;0;34197.99
268750.00;57;1.58;0;15667.00
1600000.00;30;8.17;0;68031.44
330000.00;48;5.00;0;52673.32
800000.00;28;3.92;0;36527.39
250000.00;28;0.83;0;40341.00
100000.00;59;24.00;0;37063.26
502000.00;41;18.08;1;38612.00
463500.00;44;13.00;0;39000.00
508000.00;49;26.00;1;27140.50
759450.00;37;14.00;2;75447.96
1200000.00;38;15.00;2;45021.34
525000.00;49;5.00;1;53613.33
200000.00;27;5.00;0;43945.77
202500.00;40;1.92;1;47066.00
1000000.00;34;3.00;0;75038.59
393750.00;33;3.17;0;29607.62
562500.00;59;23.67;0;22843.16
609450.00;35;14.00;0;35004.92
150000.00;49;2.50;1;39730.00
100000.00;30;1.00;1;41863.85
405000.00;49;0.83;0;27708.19
168750.00;40;9.92;1;35662.63
168750.00;57;1.75;0;26935.48
253000.00;41;23.00;2;27154.00
500000.00;31;3.75;1;86433.43
139750.00;59;26.75;0;28677.98
675000.00;30;0.50;1;58991.33
506250.00;30;6.50;0;33661.31
540000.00;38;1.17;2;37386.06
166595.00;25;1.58;0;29923.03
340875.00;39;5.00;4;56442.46
599250.00;26;1.67;0;36292.71
157500.00;24;1.50;0;35010.89
1175000.00;40;5.50;2;79160.24
450000.00;52;32.83;0;36500.30
59625.00;49;31.00;0;15547.79
31000.00;33;0.58;1;19852.00
50000.00;34;1.33;1;51938.98
562500.00;57;3.83;0;30815.00
587500.00;39;6.42;1;59441.00
221700.00;40;6.00;2;36539.43
281226.17;60;5.00;0;20477.47
50000.00;34;1.00;1;52520.89
1284835.35;43;18.00;1;51064.44
364000.00;40;22.00;3;71982.30
200000.00;32;4.42;1;40000.00
618750.00;48;24.00;0;37539.74
64523.00;50;31.00;0;20509.08
200000.00;44;3.17;0;35266.91
114132.00;22;1.75;0;8720.00
235000.00;56;25.00;0;7425.82
808000.00;49;15.00;0;55914.55
800000.00;31;7.50;1;48998.34
400000.00;37;14.00;2;228358.60
100000.00;38;3.00;4;21651.99
587500.00;46;12.25;0;33031.00
420000.00;24;2.75;0;25652.44
50000.00;36;1.25;3;17625.00
562500.00;29;5.00;0;55546.07
94500.00;44;5.00;1;20541.75
168750.00;26;1.00;1;21227.81
822500.00;54;30.00;0;26207.74
90542.00;60;1.00;0;19069.06
50000.00;44;7.50;1;41231.16
1000000.00;43;2.00;1;34800.00
1050000.00;37;5.00;2;261306.03
105000.00;25;3.00;0;19769.98
2000000.00;51;3.00;0;46533.75
144422.40;23;1.75;0;15823.00
950000.00;56;29.00;0;11570.84
712000.00;45;4.00;0;20292.43
400000.00;29;8.00;0;43500.00
110725.00;32;5.08;4;34393.96
281250.00;45;7.00;2;61190.00
228375.00;33;10.50;0;22410.42
500000.00;40;15.25;0;26949.29
480000.00;52;2.50;1;19332.21
500000.00;35;0.83;2;62362.63
675000.00;48;4.00;0;46512.54
50000.00;50;1.00;0;17972.52
31000.00;21;1.50;0;23329.06
31000.00;51;19.00;0;22156.80
480000.00;37;5.00;1;50460.00
734000.00;41;19.00;1;45524.93
700000.00;25;1.83;1;45339.52
1012340.47;48;7.00;0;33311.44
100000.00;37;1.83;2;19190.11
603000.00;60;44.00;0;11243.59
731250.00;22;1.25;0;24677.81
1000000.00;57;13.00;0;77933.33
644000.00;32;4.08;0;53152.72
204250.00;27;1.83;0;29568.88
300000.00;45;20.00;2;71709.06
500000.00;35;5.42;1;70807.41
303829.75;38;4.00;1;32788.61
404340.26;58;18.00;2;39932.10
31000.00;24;2.58;0;21152.18
108281.89;42;17.00;1;25686.06
537849.85;55;8.00;0;20831.93
347349.79;33;4.50;2;40930.57
50000.00;44;1.50;0;12000.00
217688.00;55;8.50;0;15810.87
617397.22;36;1.50;0;20678.50
600000.00;23;1.00;0;26528.50
31000.00;60;12.00;0;33912.86
710000.00;29;7.00;0;29881.54
999000.00;41;3.00;1;40310.29
100000.00;23;2.00;0;33964.80
299625.00;46;6.33;0;52996.00
456270.45;41;11.25;1;42630.00
259999.00;44;16.83;1;28059.25
315481.19;22;0.58;0;21217.56
602146.79;50;12.00;0;27754.23
1140000.00;48;2.00;0;32613.54
100000.00;51;2.17;0;23649.19
1999999.99;36;14.08;1;86554.00
115000.00;27;0.50;0;31012.99
258000.00;26;3.00;1;91584.59
537500.00;54;2.00;0;40237.21
70000.00;26;0.50;0;24360.00
157500.00;30;6.00;2;59637.63
350000.00;29;1.00;2;23240.16
707592.38;30;1.83;0;41029.35
100000.00;32;1.83;1;41434.91
238500.00;57;11.00;0;17123.34
31000.00;35;1.58;1;26826.67
35000.00;26;5.17;1;33760.32
400000.00;51;33.00;0;43230.92
688500.00;24;5.92;0;43335.74
303000.00;25;4.75;1;32605.64
176142.43;31;0.58;0;16904.74
288200.00;34;13.00;1;34673.85
500000.00;37;0.67;3;14083.94
100000.00;23;2.00;0;27328.91
671508.61;36;6.00;2;51893.02
562500.00;22;0.92;0;25856.38
600000.00;41;0.75;2;18530.85
400000.00;54;27.00;0;27178.42
900000.00;48;5.50;1;27348.07
100000.00;23;0.83;0;19767.81
50000.00;54;16.00;0;49412.27
720000.00;43;24.83;2;51268.78
1080000.00;46;2.25;0;60755.47
1000000.00;46;4.83;0;17660.79
731250.00;46;8.00;0;32278.20
400000.00;35;0.83;2;27773.86
500000.00;30;4.08;0;78819.00
605028.85;27;7.00;1;20708.77
450000.00;50;30.00;0;18550.84
1083240.00;48;11.00;1;63500.53
31000.00;50;8.00;0;29046.17
1000000.00;48;2.58;0;53544.00
471375.00;40;4.33;2;79321.77
160000.00;41;13.25;1;32674.00
31000.00;27;1.42;0;23684.24
50000.00;51;20.00;0;55895.67
31000.00;48;14.50;1;21128.67
359950.00;24;3.00;0;32912.29
31000.00;48;7.00;0;18206.21
227000.00;25;1.25;1;55802.80
127271.76;26;1.08;0;26677.18
31000.00;44;6.00;0;30284.00
50000.00;23;0.83;0;20192.64
31000.00;29;6.00;1;15947.08
456750.00;30;7.67;1;27727.53
399400.00;28;1.25;1;62417.00
809400.00;25;3.17;0;31331.38
585000.00;42;2.08;2;35941.00
550000.00;32;2.83;1;63408.50
1400000.00;37;5.25;1;107150.01
150000.00;29;0.25;0;32341.25
202211.08;38;19.50;2;37654.04
80000.00;49;2.08;2;25521.81
65000.00;35;9.00;2;14994.73
369343.07;33;1.42;1;14872.98
800000.00;31;1.75;2;22910.00
308000.00;51;1.17;0;16207.05
311000.00;54;2.33;1;42053.97
108150.00;44;6.67;1;72484.91
100000.00;30;1.00;1;40398.37
314323.12;33;1.25;1;183425.00
913107.68;44;9.00;1;43246.54
31000.00;26;5.00;0;54633.43
31000.00;45;5.00;0;21756.64
242585.83;36;5.08;0;45937.00
647590.49;39;6.00;1;59001.36
1140000.00;37;16.00;1;44572.67
1031674.40;36;14.83;2;51672.12
31000.00;26;3.17;0;34369.90
777247.85;27;4.08;0;36267.83
611000.00;33;3.75;0;28885.44
576000.00;31;1.42;1;85077.66
297550.23;28;5.25;0;35587.60
50000.00;53;3.00;0;20546.75
31000.00;37;15.00;1;45417.00
500000.00;49;30.00;0;19912.39
60000.00;37;17.00;2;20295.97
1305607.78;26;4.00;0;41530.29
31000.00;39;0.75;1;19737.03
100000.00;28;9.00;0;43500.00
200000.00;43;15.50;1;31170.29
50000.00;38;2.67;0;50604.73
603000.00;38;23.00;2;36614.53
50000.00;31;6.00;2;49621.64
31000.00;36;13.83;0;36414.09
460000.00;22;0.42;0;29675.55
370700.00;25;1.25;1;20381.00
1400000.00;28;4.00;0;87183.76
399736.38;41;5.92;1;75605.02
150000.00;52;3.83;1;42311.01
712000.00;32;10.00;0;33552.67
31000.00;50;9.00;0;12932.61
354000.00;27;5.42;0;29907.59
411759.62;57;4.00;0;10568.44
750000.00;57;4.00;0;33439.44
701000.00;30;1.33;1;102761.49
100000.00;22;1.58;0;29686.00
1500724.98;39;1.25;0;98000.00
136632.00;26;6.17;1;18548.69
700000.00;23;1.25;0;33920.03
808000.00;52;32.00;0;27142.17
332400.00;44;1.75;1;30907.03
710000.00;31;2.42;0;62869.76
710000.00;52;1.17;0;16198.65
775500.00;45;18.00;0;68295.00
701000.00;39;2.25;2;62560.00
31000.00;32;8.58;1;23946.71
1715294.14;57;4.83;0;48462.52
457000.00;24;3.67;0;34543.74
850483.83;59;2.00;0;21269.69
40000.00;28;4.50;0;34685.40
1999560.00;33;1.42;1;85705.53
107500.00;54;34.17;1;35688.68
540064.72;39;13.00;2;51714.27
31000.00;44;0.33;1;14949.23
106523.00;41;1.17;1;42373.48
515800.00;33;2.50;3;60543.20
498000.00;23;2.83;0;50745.00
453938.00;58;15.00;0;22780.20
633462.98;44;17.25;0;26131.65
100000.00;33;0.33;1;30898.00
200000.00;44;9.00;1;90658.18
100000.00;24;3.58;0;34743.13
31000.00;40;4.50;0;23205.44
339034.53;33;8.50;2;37450.90
377600.00;38;7.00;2;36813.88
50000.00;37;6.00;2;19899.13
35000.00;34;0.25;0;25619.42
212011.60;58;3.83;0;20951.27
100000.00;34;8.50;1;33763.03
105000.00;23;0.33;0;15135.39
720000.00;39;3.67;0;34205.00
230756.14;50;32.00;1;25675.77
800000.00;60;24.00;0;55698.61
562500.00;24;0.92;0;40598.14
506250.00;24;0.50;0;36685.00
886400.00;34;0.33;0;30823.45
31000.00;50;31.00;0;29851.16
150000.00;39;2.92;1;52696.60
950000.00;26;3.08;0;62845.53
100000.00;41;4.67;2;90511.15
608000.00;40;17.92;1;55915.48
65000.00;35;0.75;0;29873.25
100000.00;36;7.00;2;71151.00
35000.00;26;1.25;0;32875.44
31000.00;28;2.75;1;30867.66
50000.00;24;1.33;0;38321.42
35000.00;38;15.00;2;15373.00
312270.34;39;8.00;2;35705.67
660600.00;58;39.00;0;33946.88
31000.00;51;10.00;0;20169.33
50000.00;28;4.67;1;48299.62
262000.00;25;3.25;0;18811.33
31000.00;26;3.00;0;47646.65
50000.00;24;1.17;0;25594.31
2419000.00;38;2.25;2;284332.00
824124.56;52;0.58;0;55000.00
31000.00;21;2.58;0;25034.56
701000.00;38;7.08;2;94287.38
31000.00;44;3.58;0;24573.42
618753.83;43;10.92;3;40222.65
812000.00;31;10.25;2;38668.62
31000.00;31;8.00;1;42920.06
150000.00;53;25.50;0;39248.00
116100.00;48;3.00;0;14340.59
500000.00;56;13.33;0;49455.81
787500.00;37;17.08;1;58773.58
787500.00;40;5.58;1;48222.83
104600.00;48;1.00;0;21612.00
500000.00;25;2.42;0;63211.37
100000.00;29;5.00;0;29103.90
1000000.00;36;0.75;0;61447.49
1162800.00;46;15.00;1;71543.29
306330.51;53;2.50;0;16416.25
572000.00;44;4.00;1;72045.06
227813.00;27;4.67;0;20359.77
100000.00;27;1.00;0;29957.90
562500.00;33;0.50;0;30084.35
1766908.08;36;14.67;1;36093.23
31000.00;43;0.75;0;26680.00
709450.00;39;1.25;2;29292.73
472500.00;35;12.00;1;55140.17
771100.00;49;7.00;0;35389.97
228375.00;53;35.00;0;22556.92
712000.00;46;25.00;0;39521.96
556976.77;45;3.33;1;41991.82
112500.00;45;17.00;0;26779.36
712000.00;25;2.00;0;38275.86
800000.00;49;28.75;1;21801.18
397125.00;41;23.00;1;47396.69
585000.00;22;0.58;0;26030.36
474000.00;55;7.00;0;33060.00
187832.46;43;8.25;0;15614.62
518270.33;40;5.00;3;54780.29
701000.00;56;10.17;0;59132.32
982400.00;44;14.58;0;11485.95
700000.00;31;11.00;2;34906.76
31000.00;29;4.50;0;26880.43
775500.00;35;11.00;0;45780.07
500000.00;44;16.00;3;30429.50
31000.00;28;7.17;0;46191.25
750000.00;43;20.08;3;33747.66
179000.00;21;0.67;0;16866.49
1500000.00;34;11.00;3;224658.13
708000.00;56;28.00;0;24252.89
499689.00;60;28.00;0;13675.05
150000.00;42;8.00;0;39371.21
100000.00;27;3.00;0;28703.11
841300.00;44;6.00;0;54557.00
500000.00;55;11.00;0;74100.00
716138.66;48;8.00;0;102310.70
710000.00;47;4.58;0;45941.29
63941.00;51;8.33;0;23732.42
102708.00;39;13.00;0;29036.44
781200.00;39;7.42;1;31087.25
800000.00;30;0.67;1;53948.00
527625.00;59;4.00;0;60276.62
820000.00;37;11.83;3;38623.59
380935.00;36;2.00;0;30285.93
107022.00;45;25.42;0;41020.27
1503000.00;42;4.08;2;65250.00
561400.00;59;3.92;0;19099.00
550000.00;50;24.67;0;34194.80
132500.00;23;0.75;0;15385.05
375768.51;55;3.00;0;56083.00
756000.00;34;4.00;2;82924.62
31000.00;21;1.50;0;24516.41
708000.00;54;23.00;0;47368.96
508000.00;54;33.00;1;23810.53
465412.79;54;0.67;0;35141.50
250000.00;25;0.50;0;34406.33
710000.00;25;2.42;0;30160.00
710000.00;49;3.00;0;36829.89
700500.00;31;9.67;1;43611.52
214400.00;48;1.17;0;28136.30
1200000.00;31;2.58;2;153845.00
1000000.00;45;14.00;2;180000.00
503000.00;38;18.00;2;51393.40
491600.00;24;2.25;0;20830.76
424392.42;48;7.58;1;31756.00
500000.00;51;31.58;0;25054.29
74000.00;47;3.83;1;27717.79
778800.00;52;2.50;0;16992.83
708000.00;25;4.58;1;34996.01
152113.00;31;2.00;0;18195.24
288750.00;26;7.00;0;48056.79
712000.00;47;21.00;1;26502.80
701000.00;31;3.08;3;85281.03
160000.00;35;8.00;1;66348.98
181012.90;29;7.00;1;20416.93
500000.00;34;10.33;1;34875.71
150000.00;40;3.50;1;35321.23
701000.00;53;26.00;0;16388.43
704300.00;50;1.33;0;25586.02
1000000.00;55;8.83;0;30450.00
451000.00;22;1.42;0;29233.68
637031.55;48;6.00;1;37000.26
222959.42;49;12.00;0;34381.45
800000.00;40;13.00;1;181779.54
726000.00;33;1.33;2;33777.80
925648.95;47;14.00;1;44643.34
580418.56;47;22.00;1;45723.72
500000.00;24;3.00;0;61443.32
293475.00;26;1.50;1;50254.60
500000.00;47;2.00;0;20951.35
720000.00;52;0.83;2;26100.00
720000.00;40;14.08;2;24600.76
564132.00;56;4.42;1;22380.99
756000.00;33;6.08;1;51232.88
506250.00;55;13.83;0;26805.85
438600.00;47;3.50;1;59494.37
655763.55;30;3.50;2;35195.55
31000.00;31;0.58;0;42454.13
171600.00;46;25.00;0;19914.33
237811.79;22;3.75;0;14862.50
702600.00;52;5.83;0;53992.97
100000.00;31;9.00;2;51523.41
705000.00;42;2.00;1;54797.90
500000.00;36;8.50;2;44451.43
912000.00;44;6.25;0;199914.52
792000.00;26;5.67;0;55558.42
758000.00;42;16.00;3;63661.79
508000.00;33;1.17;2;56357.82
300000.00;37;4.00;2;46952.20
712000.00;45;4.00;0;37154.95
459000.00;23;1.33;0;43559.90
1800000.00;39;1.00;4;217500.00
500000.00;44;6.00;0;47987.29
350000.00;43;0.75;0;30351.01
500000.00;34;7.50;2;41093.00
591000.00;50;4.50;1;29494.32
116100.00;22;3.00;0;25991.51
750000.00;54;21.42;0;108330.00
1000000.00;29;6.17;0;49304.00
1000000.00;56;16.00;0;39366.73
133784.00;24;3.00;0;29741.05
665402.29;28;9.00;0;38586.06
1020000.00;51;0.50;0;22765.63
50000.00;43;0.58;1;50196.84
805412.00;35;5.25;1;86066.11
603000.00;38;19.00;2;20494.26
603000.00;38;23.00;2;36614.53
815294.78;58;8.17;0;35852.00
571500.00;42;7.00;1;36950.33
701000.00;34;6.42;0;28835.52
351000.00;33;2.25;1;72000.00
107500.00;30;8.42;1;55793.75
1108000.00;53;2.58;0;83116.00
798000.00;30;2.25;1;60900.00
544237.35;48;2.58;0;53544.00
105000.00;34;12.75;0;32802.14
750000.00;40;16.67;2;50291.33
100000.00;25;5.00;0;27883.27
900000.00;33;1.50;2;118908.95
750000.00;33;11.00;3;60153.29
708000.00;24;2.50;0;36268.35
35000.00;25;0.50;0;24251.55
590215.31;55;9.00;0;45632.85
100000.00;46;28.00;0;11671.00
107500.00;51;28.58;0;22704.39
496300.00;52;10.00;0;33766.60
179536.08;60;39.08;0;22626.71
980000.00;32;12.00;1;92609.96
500000.00;29;6.17;0;178000.00
215442.20;26;5.08;0;35536.92
248226.78;41;2.25;2;39085.81
500000.00;39;22.00;1;50343.50
304500.00;55;15.00;0;32480.00
396000.00;27;1.50;0;47932.85
235125.00;25;5.50;0;49438.01
710000.00;30;1.08;0;54746.33
456000.00;23;0.33;0;25389.49
600000.00;36;4.83;1;55760.80
337500.00;35;10.25;2;43614.61
300000.00;23;2.17;0;23839.17
108150.00;28;3.00;0;16503.43
100000.00;35;10.00;3;51719.52
37625.00;38;13.75;0;88184.71
313100.00;31;3.08;1;42699.68
725000.00;45;3.00;1;54122.00
888800.00;43;16.00;2;64781.10
900000.00;51;2.00;0;45675.00
370000.00;51;9.00;0;37028.23
419000.00;57;9.50;0;41760.00
426000.00;24;4.00;0;27374.84
306000.00;46;28.00;0;20277.61
999000.00;28;4.08;0;57589.64
1049400.00;51;1.33;0;92898.32
577900.00;45;2.33;0;26371.55
105000.00;44;11.50;1;46547.28
791400.00;58;12.00;0;27365.23
1067097.40;55;3.17;0;89840.00
272000.00;54;1.58;1;28865.71
100000.00;29;2.08;0;46837.17
712000.00;56;15.00;0;26136.62
100000.00;34;12.42;1;145042.78
1200000.00;33;3.00;2;83144.11
355000.00;39;7.67;2;25694.09
703000.00;49;30.00;0;33475.51
1020000.00;40;18.92;1;63285.25
558000.00;44;4.00;2;55812.65
1200000.00;31;4.25;2;80066.26
870000.00;47;6.17;0;54066.66
284063.00;39;1.58;1;25077.93
720000.00;47;14.75;0;84196.92
562500.00;58;8.42;0;23656.84
460000.00;55;9.17;0;37963.44
714200.00;53;29.00;2;49017.63
770000.00;57;40.08;0;46720.97
797565.00;22;1.75;0;33235.64
50000.00;32;0.92;2;26373.59
31000.00;23;2.08;0;33003.10
102708.00;29;1.17;0;41760.21
500000.00;28;9.00;1;114707.27
123438.72;41;5.00;1;31411.70
903000.00;37;1.25;2;79830.00
102708.00;34;14.25;2;33296.87
50000.00;43;23.00;1;34026.28
500000.00;31;1.92;2;42049.66
245372.14;58;10.00;0;14907.33
165591.83;43;2.50;1;47558.16
31000.00;25;2.17;0;26987.58
452500.00;31;2.92;0;43803.56
268750.00;36;4.08;1;77480.04
176250.00;23;2.00;0;25128.90
500000.00;27;1.08;1;43144.97
916788.00;55;22.00;0;27379.82
1767700.00;38;2.08;0;17527.08
990000.00;59;4.17;0;81013.33
710000.00;32;3.42;2;81590.20
1131900.00;28;5.50;0;92737.57
701000.00;49;16.17;0;23208.81
266354.52;37;0.67;0;24592.00
701000.00;58;38.00;0;27245.11
156061.76;22;2.00;0;27067.44
150000.00;32;10.00;2;41862.35
500000.00;51;33.17;0;19972.20
1014500.00;40;23.00;3;93048.17
197300.00;27;0.92;0;33626.58
447634.38;51;0.50;0;27223.36
50000.00;30;4.75;0;42108.92
500000.00;31;2.17;1;76763.47
50000.00;33;2.08;1;90407.90
600000.00;32;11.83;3;29095.60
169850.00;57;8.08;0;76079.79
316215.40;45;26.00;0;20920.67
636135.49;39;6.00;1;59001.36
333300.00;47;27.42;1;28580.76
384850.00;38;18.00;2;40167.66
749940.59;48;0.50;0;15204.26
250000.00;55;15.42;0;32774.84
357200.00;32;1.58;0;21739.75
70000.00;56;18.00;0;18329.88
31000.00;49;23.00;0;24700.73
340750.00;50;3.42;0;18325.06
738909.03;51;1.00;0;91350.00
223300.00;21;0.83;0;29184.54
31000.00;42;3.33;2;26499.14
562500.00;37;15.00;1;55466.31
100000.00;24;1.33;0;23281.00
550000.00;40;10.00;1;47519.40
705000.00;54;5.50;1;29790.60
800000.00;45;1.08;0;35939.87
259337.00;21;0.75;0;26680.00
200000.00;30;0.92;0;28332.94
151000.00;44;2.50;1;33657.85
219781.00;59;6.42;0;20028.55
60000.00;46;15.42;1;38081.50
424121.00;33;0.58;2;55144.33
461100.00;28;2.08;2;38620.70
549451.00;48;1.83;2;45647.88
439561.00;43;0.50;0;20017.55
450000.00;40;8.00;2;63409.86
215518.00;39;3.42;1;46165.85
121565.00;39;4.67;1;67792.85
332363.00;39;17.00;2;43559.31
373627.00;26;1.00;0;45236.98
480000.00;47;27.00;0;20644.71
208422.00;55;3.00;0;33080.54
206899.00;58;26.00;0;10698.55
500000.00;57;12.00;0;31589.70
500000.00;48;6.58;0;25527.58
500000.00;26;1.00;0;41314.08
300000.00;42;4.33;1;29988.00
549451.00;44;6.00;1;56094.00
250950.00;27;7.00;1;38145.42
439561.00;25;1.00;0;29089.16
450000.00;47;7.00;0;21504.95
158563.00;51;1.00;0;8542.51
250000.00;34;6.00;1;54125.11
50839.00;46;14.42;0;33147.24
152750.00;57;9.00;0;39150.00
500000.00;27;3.50;0;38838.21
62241.00;46;28.00;0;17656.30
500000.00;58;1.00;0;43720.02
219781.00;52;6.50;0;45516.22
549451.00;52;8.00;0;76507.61
424000.00;33;14.00;2;22044.47
100000.00;44;4.50;0;12618.43
549451.00;22;2.00;0;32895.05
220000.00;25;2.58;1;29552.00
71175.00;58;14.92;0;24927.47
500000.00;33;6.00;2;117450.00
92000.00;33;0.33;1;34010.86
317125.00;57;2.00;0;23634.73
439561.00;42;20.00;0;35080.56
176349.00;29;2.67;1;24779.26
329671.00;35;5.00;1;31696.13
264271.00;54;11.67;1;48148.67
418849.00;39;18.00;1;45537.22
469231.00;28;7.00;0;23148.63
450000.00;43;4.00;2;56524.78
500000.00;54;12.00;0;33664.80
450000.00;24;2.00;0;39165.86
70000.00;32;13.83;3;48150.74
494506.00;45;3.00;1;57575.94
12950.00;31;3.00;0;13973.70
190000.00;50;6.08;1;44121.98
134855.00;37;7.00;0;22799.18
450000.00;26;2.00;0;22191.07
131869.00;29;0.50;1;10799.70
500000.00;24;4.42;1;68329.00
500000.00;36;16.00;2;33259.53
329671.00;30;7.75;1;30450.00
350000.00;26;1.58;1;76392.90
429616.00;34;13.00;2;66384.82
425423.00;45;20.00;0;23724.60
300000.00;34;0.75;1;13253.00
150000.00;39;1.33;0;27942.80
76259.00;31;0.50;0;24103.82
426005.00;32;9.50;0;73950.00
219781.00;42;4.00;2;19705.36
494506.00;43;0.50;0;14226.12
528542.00;52;12.00;0;79319.38
125000.00;54;36.42;0;17889.70
